danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.948,0.605,11,-8.423,0,0.244,0.0233,0.0,0.0886,0.854,100.043,audio_features,7nrzm1vRarYM72vsLh61Vq,spotify:track:7nrzm1vRarYM72vsLh61Vq,https://api.spotify.com/v1/tracks/7nrzm1vRarYM72vsLh61Vq,https://api.spotify.com/v1/audio-analysis/7nrzm1vRarYM72vsLh61Vq,214334,4
0.468,0.875,4,-11.323,0,0.0715,0.341,0.806,0.108,0.606,144.23,audio_features,6JHjJ3RNAe0f58D4G8M0R2,spotify:track:6JHjJ3RNAe0f58D4G8M0R2,https://api.spotify.com/v1/tracks/6JHjJ3RNAe0f58D4G8M0R2,https://api.spotify.com/v1/audio-analysis/6JHjJ3RNAe0f58D4G8M0R2,352493,4
0.891,0.505,11,-6.539,0,0.303,0.149,0.0,0.0802,0.779,96.498,audio_features,5iMXSy329hZTiPaxTZtVQ1,spotify:track:5iMXSy329hZTiPaxTZtVQ1,https://api.spotify.com/v1/tracks/5iMXSy329hZTiPaxTZtVQ1,https://api.spotify.com/v1/audio-analysis/5iMXSy329hZTiPaxTZtVQ1,209800,4
0.64,0.886,8,-4.951,1,0.0632,0.104,4.88e-06,0.307,0.714,82.417,audio_features,3PZpMF3RebeBEkQ6OicLpz,spotify:track:3PZpMF3RebeBEkQ6OicLpz,https://api.spotify.com/v1/tracks/3PZpMF3RebeBEkQ6OicLpz,https://api.spotify.com/v1/audio-analysis/3PZpMF3RebeBEkQ6OicLpz,472973,4
0.799,0.855,11,-8.169,0,0.0717,0.00439,0.862,0.0652,0.522,128.365,audio_features,3s1hZZJQrQvwFH04v4QSpK,spotify:track:3s1hZZJQrQvwFH04v4QSpK,https://api.spotify.com/v1/tracks/3s1hZZJQrQvwFH04v4QSpK,https://api.spotify.com/v1/audio-analysis/3s1hZZJQrQvwFH04v4QSpK,321227,4
0.435,0.459,9,-12.442,0,0.0329,0.117,0.000103,0.132,0.383,129.929,audio_features,5zH710lFSLtkHbMkslLDjR,spotify:track:5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR,293440,4
0.569,0.878,10,-5.711,0,0.0974,0.0188,0.691,0.185,0.272,114.972,audio_features,2cpI3MII9YYjhuwPqkqmGW,spotify:track:2cpI3MII9YYjhuwPqkqmGW,https://api.spotify.com/v1/tracks/2cpI3MII9YYjhuwPqkqmGW,https://api.spotify.com/v1/audio-analysis/2cpI3MII9YYjhuwPqkqmGW,301186,4
0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,audio_features,0fgZUSa7D7aVvv3GfO0A1n,spotify:track:0fgZUSa7D7aVvv3GfO0A1n,https://api.spotify.com/v1/tracks/0fgZUSa7D7aVvv3GfO0A1n,https://api.spotify.com/v1/audio-analysis/0fgZUSa7D7aVvv3GfO0A1n,226581,4
0.923,0.535,9,-7.353,0,0.301,0.161,0.0,0.103,0.74,133.942,audio_features,2Vr6FETnu1h4ZoeU0f5XOS,spotify:track:2Vr6FETnu1h4ZoeU0f5XOS,https://api.spotify.com/v1/tracks/2Vr6FETnu1h4ZoeU0f5XOS,https://api.spotify.com/v1/audio-analysis/2Vr6FETnu1h4ZoeU0f5XOS,207813,4
0.783,0.464,10,-8.122,0,0.293,0.0187,0.21,0.0699,0.261,128.138,audio_features,45kgqsq1g9liM5tvdKNhLa,spotify:track:45kgqsq1g9liM5tvdKNhLa,https://api.spotify.com/v1/tracks/45kgqsq1g9liM5tvdKNhLa,https://api.spotify.com/v1/audio-analysis/45kgqsq1g9liM5tvdKNhLa,243413,4
0.7,0.857,5,-6.358,0,0.0743,0.0631,0.0,0.0947,0.319,93.989,audio_features,6E0rFfbWyQwB1BoJIDmCFK,spotify:track:6E0rFfbWyQwB1BoJIDmCFK,https://api.spotify.com/v1/tracks/6E0rFfbWyQwB1BoJIDmCFK,https://api.spotify.com/v1/audio-analysis/6E0rFfbWyQwB1BoJIDmCFK,249307,4
0.695,0.496,7,-10.06,0,0.308,0.216,0.000325,0.0759,0.618,161.996,audio_features,2RbOqhmA2S1YkyUcIMkjmO,spotify:track:2RbOqhmA2S1YkyUcIMkjmO,https://api.spotify.com/v1/tracks/2RbOqhmA2S1YkyUcIMkjmO,https://api.spotify.com/v1/audio-analysis/2RbOqhmA2S1YkyUcIMkjmO,316920,4
0.555,0.611,10,-9.216,0,0.356,0.285,0.00106,0.273,0.409,94.939,audio_features,4F8rYEoiBjPaRgQXLVtN5a,spotify:track:4F8rYEoiBjPaRgQXLVtN5a,https://api.spotify.com/v1/tracks/4F8rYEoiBjPaRgQXLVtN5a,https://api.spotify.com/v1/audio-analysis/4F8rYEoiBjPaRgQXLVtN5a,324533,4
0.797,0.569,9,-8.554,1,0.112,0.153,0.0,0.296,0.51,101.02,audio_features,267ZRvvVgsGPevJuvEGyug,spotify:track:267ZRvvVgsGPevJuvEGyug,https://api.spotify.com/v1/tracks/267ZRvvVgsGPevJuvEGyug,https://api.spotify.com/v1/audio-analysis/267ZRvvVgsGPevJuvEGyug,249839,4
0.669,0.485,6,-7.744,0,0.417,0.123,2.68e-05,0.604,0.261,74.376,audio_features,40wUM3LFZOlUcZfxEIZrYK,spotify:track:40wUM3LFZOlUcZfxEIZrYK,https://api.spotify.com/v1/tracks/40wUM3LFZOlUcZfxEIZrYK,https://api.spotify.com/v1/audio-analysis/40wUM3LFZOlUcZfxEIZrYK,313787,4
0.779,0.694,9,-9.376,1,0.2,0.281,1.36e-05,0.109,0.569,82.861,audio_features,2nGQt3zM7uRGCiDSqQkNwj,spotify:track:2nGQt3zM7uRGCiDSqQkNwj,https://api.spotify.com/v1/tracks/2nGQt3zM7uRGCiDSqQkNwj,https://api.spotify.com/v1/audio-analysis/2nGQt3zM7uRGCiDSqQkNwj,161827,4
0.59,0.592,10,-8.443,1,0.184,0.298,0.000998,0.309,0.16,73.536,audio_features,7tAyoTnr66zdkUsg8XzSmd,spotify:track:7tAyoTnr66zdkUsg8XzSmd,https://api.spotify.com/v1/tracks/7tAyoTnr66zdkUsg8XzSmd,https://api.spotify.com/v1/audio-analysis/7tAyoTnr66zdkUsg8XzSmd,209667,4
0.705,0.694,7,-6.774,1,0.21,0.0435,3.49e-06,0.348,0.717,127.124,audio_features,3AT07E7tLLthDh3Bb5yT7A,spotify:track:3AT07E7tLLthDh3Bb5yT7A,https://api.spotify.com/v1/tracks/3AT07E7tLLthDh3Bb5yT7A,https://api.spotify.com/v1/audio-analysis/3AT07E7tLLthDh3Bb5yT7A,151227,4
0.829,0.563,7,-7.082,1,0.254,0.0249,0.0,0.0967,0.469,120.965,audio_features,6bGwloiyyHXwFZ4yV1zjqR,spotify:track:6bGwloiyyHXwFZ4yV1zjqR,https://api.spotify.com/v1/tracks/6bGwloiyyHXwFZ4yV1zjqR,https://api.spotify.com/v1/audio-analysis/6bGwloiyyHXwFZ4yV1zjqR,205867,4
0.83,0.654,7,-9.949,1,0.273,0.111,0.000406,0.157,0.506,120.013,audio_features,6M3RWxZ2aRapomSbsy5Zvl,spotify:track:6M3RWxZ2aRapomSbsy5Zvl,https://api.spotify.com/v1/tracks/6M3RWxZ2aRapomSbsy5Zvl,https://api.spotify.com/v1/audio-analysis/6M3RWxZ2aRapomSbsy5Zvl,198640,4
0.756,0.69,9,-8.122,0,0.303,0.0167,0.0,0.262,0.781,136.022,audio_features,4gPSBIQakeh8CsNze49txT,spotify:track:4gPSBIQakeh8CsNze49txT,https://api.spotify.com/v1/tracks/4gPSBIQakeh8CsNze49txT,https://api.spotify.com/v1/audio-analysis/4gPSBIQakeh8CsNze49txT,191840,4
0.604,0.563,1,-7.462,1,0.415,0.136,0.0,0.15,0.733,143.747,audio_features,3U40ngsZ87upgeStLAgOdk,spotify:track:3U40ngsZ87upgeStLAgOdk,https://api.spotify.com/v1/tracks/3U40ngsZ87upgeStLAgOdk,https://api.spotify.com/v1/audio-analysis/3U40ngsZ87upgeStLAgOdk,207573,4
0.764,0.574,1,-7.392,1,0.111,0.0127,6.09e-06,0.542,0.231,131.047,audio_features,7LDrLY4vkjLhhLuMRXs9s5,spotify:track:7LDrLY4vkjLhhLuMRXs9s5,https://api.spotify.com/v1/tracks/7LDrLY4vkjLhhLuMRXs9s5,https://api.spotify.com/v1/audio-analysis/7LDrLY4vkjLhhLuMRXs9s5,192227,4
0.488,0.704,8,-8.352,1,0.406,0.0611,6.84e-05,0.352,0.275,152.23,audio_features,6fd0hfSveLlNptY3I13UsT,spotify:track:6fd0hfSveLlNptY3I13UsT,https://api.spotify.com/v1/tracks/6fd0hfSveLlNptY3I13UsT,https://api.spotify.com/v1/audio-analysis/6fd0hfSveLlNptY3I13UsT,242493,5
0.684,0.796,0,-6.178,0,0.0434,0.0271,5.15e-06,0.095,0.103,97.537,audio_features,0FuFL82lFW7CFFLZOIcwwI,spotify:track:0FuFL82lFW7CFFLZOIcwwI,https://api.spotify.com/v1/tracks/0FuFL82lFW7CFFLZOIcwwI,https://api.spotify.com/v1/audio-analysis/0FuFL82lFW7CFFLZOIcwwI,241440,3
0.679,0.735,5,-6.768,1,0.285,0.076,0.0,0.0787,0.758,163.863,audio_features,610xX8mO0xhnEIgTZpbBoZ,spotify:track:610xX8mO0xhnEIgTZpbBoZ,https://api.spotify.com/v1/tracks/610xX8mO0xhnEIgTZpbBoZ,https://api.spotify.com/v1/audio-analysis/610xX8mO0xhnEIgTZpbBoZ,221173,4
0.804,0.674,2,-7.968,1,0.249,0.321,3.37e-05,0.226,0.381,108.99,audio_features,5Wx6dJpIBMzQ8REjdN8sYy,spotify:track:5Wx6dJpIBMzQ8REjdN8sYy,https://api.spotify.com/v1/tracks/5Wx6dJpIBMzQ8REjdN8sYy,https://api.spotify.com/v1/audio-analysis/5Wx6dJpIBMzQ8REjdN8sYy,178627,4
0.653,0.508,9,-7.806,1,0.214,0.105,5.99e-05,0.345,0.32,76.014,audio_features,1cwytvoduxCstpvvLVaonu,spotify:track:1cwytvoduxCstpvvLVaonu,https://api.spotify.com/v1/tracks/1cwytvoduxCstpvvLVaonu,https://api.spotify.com/v1/audio-analysis/1cwytvoduxCstpvvLVaonu,216587,4
0.523,0.766,7,-7.844,1,0.201,0.235,1.55e-06,0.463,0.193,61.769,audio_features,2vAwockUBNYExCTm7tWBON,spotify:track:2vAwockUBNYExCTm7tWBON,https://api.spotify.com/v1/tracks/2vAwockUBNYExCTm7tWBON,https://api.spotify.com/v1/audio-analysis/2vAwockUBNYExCTm7tWBON,262520,4
0.455,0.812,6,-6.819,0,0.205,0.00986,1.36e-05,0.132,0.246,155.989,audio_features,0ije0AlpdOcKa8oXohEDcd,spotify:track:0ije0AlpdOcKa8oXohEDcd,https://api.spotify.com/v1/tracks/0ije0AlpdOcKa8oXohEDcd,https://api.spotify.com/v1/audio-analysis/0ije0AlpdOcKa8oXohEDcd,374960,4
0.729,0.739,8,-9.5,0,0.338,0.696,9.37e-06,0.164,0.749,90.306,audio_features,2kn4PwJ9aVQRvG0Eh0tjkq,spotify:track:2kn4PwJ9aVQRvG0Eh0tjkq,https://api.spotify.com/v1/tracks/2kn4PwJ9aVQRvG0Eh0tjkq,https://api.spotify.com/v1/audio-analysis/2kn4PwJ9aVQRvG0Eh0tjkq,237427,4
0.613,0.81,10,-5.805,0,0.0465,0.00221,0.0171,0.0898,0.175,134.978,audio_features,3vjP6kJIQ9EcwnJKdbuusw,spotify:track:3vjP6kJIQ9EcwnJKdbuusw,https://api.spotify.com/v1/tracks/3vjP6kJIQ9EcwnJKdbuusw,https://api.spotify.com/v1/audio-analysis/3vjP6kJIQ9EcwnJKdbuusw,236173,4
0.749,0.758,7,-11.797,0,0.171,0.16,0.388,0.0938,0.7,125.987,audio_features,3eXVPpOsaaKGGvAnSjBeWV,spotify:track:3eXVPpOsaaKGGvAnSjBeWV,https://api.spotify.com/v1/tracks/3eXVPpOsaaKGGvAnSjBeWV,https://api.spotify.com/v1/audio-analysis/3eXVPpOsaaKGGvAnSjBeWV,370084,4
0.843,0.747,6,-6.783,0,0.226,0.00232,5.17e-06,0.104,0.676,92.561,audio_features,4o5C0nLaBZbMxUrejb5FUV,spotify:track:4o5C0nLaBZbMxUrejb5FUV,https://api.spotify.com/v1/tracks/4o5C0nLaBZbMxUrejb5FUV,https://api.spotify.com/v1/audio-analysis/4o5C0nLaBZbMxUrejb5FUV,230333,4
0.672,0.863,1,-6.162,0,0.364,0.681,0.0,0.128,0.592,90.02,audio_features,0ubGjZBoW4WJb9HVFEZgOo,spotify:track:0ubGjZBoW4WJb9HVFEZgOo,https://api.spotify.com/v1/tracks/0ubGjZBoW4WJb9HVFEZgOo,https://api.spotify.com/v1/audio-analysis/0ubGjZBoW4WJb9HVFEZgOo,261433,4
0.585,0.657,10,-5.425,0,0.0274,0.00464,0.0,0.0899,0.254,109.995,audio_features,2rV0HK4illnAbJe4fsxpdR,spotify:track:2rV0HK4illnAbJe4fsxpdR,https://api.spotify.com/v1/tracks/2rV0HK4illnAbJe4fsxpdR,https://api.spotify.com/v1/audio-analysis/2rV0HK4illnAbJe4fsxpdR,174545,4
0.562,0.698,0,-3.895,0,0.0741,0.109,0.0,0.0881,0.359,146.284,audio_features,3sLclbz9C4UAi8uvN8CdgQ,spotify:track:3sLclbz9C4UAi8uvN8CdgQ,https://api.spotify.com/v1/tracks/3sLclbz9C4UAi8uvN8CdgQ,https://api.spotify.com/v1/audio-analysis/3sLclbz9C4UAi8uvN8CdgQ,226500,4
0.897,0.661,8,-6.2,0,0.27,0.0633,0.0,0.116,0.193,127.081,audio_features,1FvU97lrWOG2NRxErh6OZz,spotify:track:1FvU97lrWOG2NRxErh6OZz,https://api.spotify.com/v1/tracks/1FvU97lrWOG2NRxErh6OZz,https://api.spotify.com/v1/audio-analysis/1FvU97lrWOG2NRxErh6OZz,334467,4
0.472,0.468,3,-5.815,1,0.184,0.163,0.0,0.586,0.404,81.94,audio_features,5Ggfa9cpkpfp5D6Rg0Yyw1,spotify:track:5Ggfa9cpkpfp5D6Rg0Yyw1,https://api.spotify.com/v1/tracks/5Ggfa9cpkpfp5D6Rg0Yyw1,https://api.spotify.com/v1/audio-analysis/5Ggfa9cpkpfp5D6Rg0Yyw1,236360,4
0.634,0.753,10,-6.568,0,0.0982,0.163,0.00296,0.462,0.618,98.291,audio_features,1mgI9WJT8FltqvNak1oiiS,spotify:track:1mgI9WJT8FltqvNak1oiiS,https://api.spotify.com/v1/tracks/1mgI9WJT8FltqvNak1oiiS,https://api.spotify.com/v1/audio-analysis/1mgI9WJT8FltqvNak1oiiS,185748,4
0.511,0.657,3,-6.221,1,0.171,0.357,0.000177,0.0951,0.736,90.992,audio_features,4aRUrT2M6ovJVB5qwWqZ83,spotify:track:4aRUrT2M6ovJVB5qwWqZ83,https://api.spotify.com/v1/tracks/4aRUrT2M6ovJVB5qwWqZ83,https://api.spotify.com/v1/audio-analysis/4aRUrT2M6ovJVB5qwWqZ83,202640,4
0.662,0.508,0,-11.244,0,0.0833,0.00295,0.342,0.231,0.195,85.943,audio_features,3lpMD3JebxubkH25DmT6c8,spotify:track:3lpMD3JebxubkH25DmT6c8,https://api.spotify.com/v1/tracks/3lpMD3JebxubkH25DmT6c8,https://api.spotify.com/v1/audio-analysis/3lpMD3JebxubkH25DmT6c8,224622,4
0.535,0.729,0,-9.513,1,0.0689,0.457,0.000119,0.108,0.508,87.925,audio_features,1b3DCnwkxeL75NdjEY7shK,spotify:track:1b3DCnwkxeL75NdjEY7shK,https://api.spotify.com/v1/tracks/1b3DCnwkxeL75NdjEY7shK,https://api.spotify.com/v1/audio-analysis/1b3DCnwkxeL75NdjEY7shK,222800,4
0.687,0.681,3,-13.393,0,0.0663,0.292,0.00635,0.105,0.206,109.995,audio_features,1j22VE64WPc8n5upaU3Avu,spotify:track:1j22VE64WPc8n5upaU3Avu,https://api.spotify.com/v1/tracks/1j22VE64WPc8n5upaU3Avu,https://api.spotify.com/v1/audio-analysis/1j22VE64WPc8n5upaU3Avu,438412,4
0.708,0.821,11,-3.706,1,0.171,0.293,0.0,0.201,0.479,96.079,audio_features,4K7jd5Wm09iF9xum3gfExb,spotify:track:4K7jd5Wm09iF9xum3gfExb,https://api.spotify.com/v1/tracks/4K7jd5Wm09iF9xum3gfExb,https://api.spotify.com/v1/audio-analysis/4K7jd5Wm09iF9xum3gfExb,356467,4
0.283,0.738,6,-6.171,0,0.037,0.000773,0.806,0.078,0.183,123.293,audio_features,6Ggtd1UBsm8GzMdDeEZOvO,spotify:track:6Ggtd1UBsm8GzMdDeEZOvO,https://api.spotify.com/v1/tracks/6Ggtd1UBsm8GzMdDeEZOvO,https://api.spotify.com/v1/audio-analysis/6Ggtd1UBsm8GzMdDeEZOvO,543453,4
0.601,0.771,6,-9.008,0,0.0346,0.00185,0.889,0.122,0.126,125.975,audio_features,5WXdVlH5mcH91vfYosBGWh,spotify:track:5WXdVlH5mcH91vfYosBGWh,https://api.spotify.com/v1/tracks/5WXdVlH5mcH91vfYosBGWh,https://api.spotify.com/v1/audio-analysis/5WXdVlH5mcH91vfYosBGWh,598929,4
0.85,0.501,11,-8.484,0,0.333,0.0273,0.000143,0.307,0.335,108.022,audio_features,0ECwAwIBwqOouV3HLAZzPM,spotify:track:0ECwAwIBwqOouV3HLAZzPM,https://api.spotify.com/v1/tracks/0ECwAwIBwqOouV3HLAZzPM,https://api.spotify.com/v1/audio-analysis/0ECwAwIBwqOouV3HLAZzPM,325307,4
0.472,0.457,6,-7.23,0,0.336,0.13,0.0,0.0975,0.643,165.969,audio_features,7wwifjNAb172PtDpKK3CoR,spotify:track:7wwifjNAb172PtDpKK3CoR,https://api.spotify.com/v1/tracks/7wwifjNAb172PtDpKK3CoR,https://api.spotify.com/v1/audio-analysis/7wwifjNAb172PtDpKK3CoR,234215,4
0.672,0.699,2,-8.043,1,0.058,0.000984,0.902,0.149,0.708,117.992,audio_features,0D8qZmCLaFt36s9ODAJ14O,spotify:track:0D8qZmCLaFt36s9ODAJ14O,https://api.spotify.com/v1/tracks/0D8qZmCLaFt36s9ODAJ14O,https://api.spotify.com/v1/audio-analysis/0D8qZmCLaFt36s9ODAJ14O,540200,4
0.746,0.774,3,-5.607,1,0.0523,0.245,0.000287,0.292,0.372,131.391,audio_features,2hubQyLihYSKOeI01mS3vn,spotify:track:2hubQyLihYSKOeI01mS3vn,https://api.spotify.com/v1/tracks/2hubQyLihYSKOeI01mS3vn,https://api.spotify.com/v1/audio-analysis/2hubQyLihYSKOeI01mS3vn,280760,4
0.822,0.791,1,-5.959,0,0.0483,0.00798,5.31e-05,0.0645,0.954,119.977,audio_features,4i7QbO97jhQWihsVIIQF3s,spotify:track:4i7QbO97jhQWihsVIIQF3s,https://api.spotify.com/v1/tracks/4i7QbO97jhQWihsVIIQF3s,https://api.spotify.com/v1/audio-analysis/4i7QbO97jhQWihsVIIQF3s,276500,4
0.731,0.558,6,-6.533,1,0.107,0.194,0.0,0.111,0.415,96.961,audio_features,41aEJVUVNjhvZlECWDQZgW,spotify:track:41aEJVUVNjhvZlECWDQZgW,https://api.spotify.com/v1/tracks/41aEJVUVNjhvZlECWDQZgW,https://api.spotify.com/v1/audio-analysis/41aEJVUVNjhvZlECWDQZgW,271957,4
0.74,0.866,6,-3.597,0,0.295,0.00128,4.32e-06,0.125,0.814,91.887,audio_features,5KLcIahbdBJeZ8tHAyYMpN,spotify:track:5KLcIahbdBJeZ8tHAyYMpN,https://api.spotify.com/v1/tracks/5KLcIahbdBJeZ8tHAyYMpN,https://api.spotify.com/v1/audio-analysis/5KLcIahbdBJeZ8tHAyYMpN,254467,4
0.884,0.688,2,-5.539,1,0.255,0.0486,0.00213,0.261,0.623,120.016,audio_features,1Gk4bHaK2BZtywKDWSqjbf,spotify:track:1Gk4bHaK2BZtywKDWSqjbf,https://api.spotify.com/v1/tracks/1Gk4bHaK2BZtywKDWSqjbf,https://api.spotify.com/v1/audio-analysis/1Gk4bHaK2BZtywKDWSqjbf,264005,4
0.603,0.705,2,-6.716,1,0.352,0.182,0.0,0.0891,0.818,96.564,audio_features,07b7DDEANbnrvLbk6EUAt5,spotify:track:07b7DDEANbnrvLbk6EUAt5,https://api.spotify.com/v1/tracks/07b7DDEANbnrvLbk6EUAt5,https://api.spotify.com/v1/audio-analysis/07b7DDEANbnrvLbk6EUAt5,211520,4
0.761,0.643,9,-8.078,1,0.142,0.0529,0.102,0.0887,0.61,93.991,audio_features,4UvGBQU3zPO5IcagzHDIxS,spotify:track:4UvGBQU3zPO5IcagzHDIxS,https://api.spotify.com/v1/tracks/4UvGBQU3zPO5IcagzHDIxS,https://api.spotify.com/v1/audio-analysis/4UvGBQU3zPO5IcagzHDIxS,202213,4
0.834,0.647,11,-9.391,1,0.0861,0.00295,0.0124,0.0858,0.678,118.126,audio_features,3mSRd2ISaVrdRMqklXyFK4,spotify:track:3mSRd2ISaVrdRMqklXyFK4,https://api.spotify.com/v1/tracks/3mSRd2ISaVrdRMqklXyFK4,https://api.spotify.com/v1/audio-analysis/3mSRd2ISaVrdRMqklXyFK4,305307,4
0.574,0.587,4,-10.832,0,0.41,0.246,0.0,0.0748,0.37,120.039,audio_features,3c9GZqnOZ4LEfSpjAzzi7U,spotify:track:3c9GZqnOZ4LEfSpjAzzi7U,https://api.spotify.com/v1/tracks/3c9GZqnOZ4LEfSpjAzzi7U,https://api.spotify.com/v1/audio-analysis/3c9GZqnOZ4LEfSpjAzzi7U,263156,4
0.809,0.685,2,-7.916,1,0.045,0.11,0.00363,0.183,0.827,130.008,audio_features,3f2k8op0nWDoZM4pXim6wG,spotify:track:3f2k8op0nWDoZM4pXim6wG,https://api.spotify.com/v1/tracks/3f2k8op0nWDoZM4pXim6wG,https://api.spotify.com/v1/audio-analysis/3f2k8op0nWDoZM4pXim6wG,238387,4
0.805,0.565,2,-6.728,1,0.415,0.0161,0.0,0.105,0.76,120.081,audio_features,0loD8DoblXHMBWnEXonbNw,spotify:track:0loD8DoblXHMBWnEXonbNw,https://api.spotify.com/v1/tracks/0loD8DoblXHMBWnEXonbNw,https://api.spotify.com/v1/audio-analysis/0loD8DoblXHMBWnEXonbNw,300036,4
0.693,0.426,8,-12.476,1,0.302,0.675,1.03e-05,0.115,0.477,144.796,audio_features,2fl0B0OaXjWbjHCQFx2O8W,spotify:track:2fl0B0OaXjWbjHCQFx2O8W,https://api.spotify.com/v1/tracks/2fl0B0OaXjWbjHCQFx2O8W,https://api.spotify.com/v1/audio-analysis/2fl0B0OaXjWbjHCQFx2O8W,290316,4
0.703,0.812,9,-7.277,1,0.0415,0.0622,0.231,0.116,0.913,82.277,audio_features,4iauJdTaiZg0aJYbAyaZwt,spotify:track:4iauJdTaiZg0aJYbAyaZwt,https://api.spotify.com/v1/tracks/4iauJdTaiZg0aJYbAyaZwt,https://api.spotify.com/v1/audio-analysis/4iauJdTaiZg0aJYbAyaZwt,316067,4
0.781,0.39,7,-9.698,1,0.164,0.035,0.0164,0.097,0.52,114.991,audio_features,79tPLBE1tRu54ROFSZhLyJ,spotify:track:79tPLBE1tRu54ROFSZhLyJ,https://api.spotify.com/v1/tracks/79tPLBE1tRu54ROFSZhLyJ,https://api.spotify.com/v1/audio-analysis/79tPLBE1tRu54ROFSZhLyJ,191550,4
0.767,0.839,8,-5.519,1,0.0613,0.0318,9.31e-06,0.111,0.461,98.055,audio_features,3R97rNX7JnmshCWBwOSFet,spotify:track:3R97rNX7JnmshCWBwOSFet,https://api.spotify.com/v1/tracks/3R97rNX7JnmshCWBwOSFet,https://api.spotify.com/v1/audio-analysis/3R97rNX7JnmshCWBwOSFet,281613,4
0.552,0.531,8,-6.767,1,0.125,0.656,5.21e-05,0.11,0.324,91.573,audio_features,12v5GBM74fB8WsHJPQRTIe,spotify:track:12v5GBM74fB8WsHJPQRTIe,https://api.spotify.com/v1/tracks/12v5GBM74fB8WsHJPQRTIe,https://api.spotify.com/v1/audio-analysis/12v5GBM74fB8WsHJPQRTIe,275320,4
0.678,0.64,10,-11.267,0,0.0492,0.00918,0.664,0.111,0.281,124.993,audio_features,0jcHMNoh7irFGLW7qmOJU2,spotify:track:0jcHMNoh7irFGLW7qmOJU2,https://api.spotify.com/v1/tracks/0jcHMNoh7irFGLW7qmOJU2,https://api.spotify.com/v1/audio-analysis/0jcHMNoh7irFGLW7qmOJU2,410201,4
0.526,0.513,2,-9.733,0,0.0734,0.757,0.0936,0.104,0.437,75.65,audio_features,1HkV4Z7yVQsYQM0pWp4hTO,spotify:track:1HkV4Z7yVQsYQM0pWp4hTO,https://api.spotify.com/v1/tracks/1HkV4Z7yVQsYQM0pWp4hTO,https://api.spotify.com/v1/audio-analysis/1HkV4Z7yVQsYQM0pWp4hTO,76788,4
0.459,0.939,2,-3.359,0,0.358,0.171,0.0,0.162,0.633,153.237,audio_features,1HVgSqlyitgZSBw8UTRfH2,spotify:track:1HVgSqlyitgZSBw8UTRfH2,https://api.spotify.com/v1/tracks/1HVgSqlyitgZSBw8UTRfH2,https://api.spotify.com/v1/audio-analysis/1HVgSqlyitgZSBw8UTRfH2,263976,4
0.417,0.862,1,-3.549,1,0.343,0.00541,0.0,0.286,0.563,109.304,audio_features,3xrZcO2Zvy2iflE0Nl7PyQ,spotify:track:3xrZcO2Zvy2iflE0Nl7PyQ,https://api.spotify.com/v1/tracks/3xrZcO2Zvy2iflE0Nl7PyQ,https://api.spotify.com/v1/audio-analysis/3xrZcO2Zvy2iflE0Nl7PyQ,212335,5
0.394,0.694,9,-6.051,0,0.14,0.414,0.0,0.361,0.673,82.713,audio_features,3eUY7vulBeXwb0CfsWzU4J,spotify:track:3eUY7vulBeXwb0CfsWzU4J,https://api.spotify.com/v1/tracks/3eUY7vulBeXwb0CfsWzU4J,https://api.spotify.com/v1/audio-analysis/3eUY7vulBeXwb0CfsWzU4J,316620,4
0.66,0.77,1,-5.652,1,0.262,0.295,0.0,0.283,0.606,146.976,audio_features,2kf8dFGr2KP5TglAedJyJg,spotify:track:2kf8dFGr2KP5TglAedJyJg,https://api.spotify.com/v1/tracks/2kf8dFGr2KP5TglAedJyJg,https://api.spotify.com/v1/audio-analysis/2kf8dFGr2KP5TglAedJyJg,307926,4
0.555,0.876,0,-6.015,1,0.215,0.00544,0.0,0.432,0.43,82.263,audio_features,2yDwB3dcAhjVxvglQrqVjT,spotify:track:2yDwB3dcAhjVxvglQrqVjT,https://api.spotify.com/v1/tracks/2yDwB3dcAhjVxvglQrqVjT,https://api.spotify.com/v1/audio-analysis/2yDwB3dcAhjVxvglQrqVjT,232176,4
0.637,0.762,7,-7.297,1,0.397,0.0308,0.0,0.159,0.396,92.411,audio_features,5u9z1u8PN8rrBA8Uee0xGu,spotify:track:5u9z1u8PN8rrBA8Uee0xGu,https://api.spotify.com/v1/tracks/5u9z1u8PN8rrBA8Uee0xGu,https://api.spotify.com/v1/audio-analysis/5u9z1u8PN8rrBA8Uee0xGu,137806,4
0.658,0.847,1,-4.351,1,0.322,0.321,4.12e-06,0.25,0.746,90.018,audio_features,5L9eoRcF7d0zfjpTctQEym,spotify:track:5L9eoRcF7d0zfjpTctQEym,https://api.spotify.com/v1/tracks/5L9eoRcF7d0zfjpTctQEym,https://api.spotify.com/v1/audio-analysis/5L9eoRcF7d0zfjpTctQEym,259203,4
